"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Description"
"EC:2.7.7.24",659.658212259513,-0.535648749666813,0.150094031331624,-3.56875449952654,0.000358682327885994,0.000873414759462647,"Glucose-1-phosphate thymidylyltransferase"
"EC:2.7.7.33",40.2628831010636,-3.16712737012739,0.620519970410695,-5.10398943007621,3.32566856812517e-07,1.11350510093477e-06,"Glucose-1-phosphate cytidylyltransferase"
"EC:2.7.7.38",111.789218593437,-2.47169191306421,0.485165374541826,-5.09453485916713,3.49598507780946e-07,1.16792374537064e-06,"3-deoxy-manno-octulosonate cytidylyltransferase"
"EC:2.7.7.39",254.231204155376,4.5810974483512,0.469143943589449,9.76480142384648,1.5942401553404e-22,1.28844332066255e-21,"Glycerol-3-phosphate cytidylyltransferase"
"EC:2.7.7.4",197.276152922655,-2.31735105474293,0.503727553141196,-4.60040559681945,4.21669087976428e-06,1.22816239216435e-05,"Sulfate adenylyltransferase"
"EC:2.7.7.49",100.290743440752,-3.01237091751716,0.430857950470066,-6.99156395798352,2.71838648229386e-12,1.34573588232369e-11,"RNA-directed DNA polymerase"
"EC:2.7.7.60",321.291743312116,-3.57977971757099,0.352780783896845,-10.1473206052452,3.40585813685405e-24,2.97022511934946e-23,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase"
"EC:2.7.7.62",119.320126577991,-3.97020788431628,0.599551797932255,-6.62195976729418,3.54467545981926e-11,1.63098564102113e-10,"Adenosylcobinamide-phosphate guanylyltransferase"
"EC:2.7.7.63",409.415322514662,0.565620643211686,0.108949782311601,5.19157203631656,2.08525877336703e-07,7.1088367273876e-07,"Lipoate--protein ligase"
"EC:2.7.7.71",15.6912282606643,-4.29960996445946,0.828619285211712,-5.18888474018669,2.11557285284885e-07,7.19582603009811e-07,"D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase"
"EC:2.7.7.72",384.534974202625,0.766304011120656,0.2020516287185,3.79261486769937,0.000149069257949433,0.000380926553533474,"CCA tRNA nucleotidyltransferase"
"EC:2.7.7.76",56.3830722520012,-2.94287322492096,0.701013161594954,-4.19802849097054,2.69248763537941e-05,7.34314809648931e-05,"Molybdenum cofactor cytidylyltransferase"
"EC:2.7.7.83",14.6406993358155,-4.34284211535188,1.32517590942884,-3.27718160619422,0.00104848907891104,0.00244213294777415,"UDP-N-acetylgalactosamine diphosphorylase"
"EC:2.7.7.85",375.095620583384,0.76746314206573,0.211389996357486,3.63055563314292,0.00028281173506031,0.000705852916123902,"Diadenylate cyclase"
"EC:2.7.7.9",273.15227501,3.33122636703765,0.267442788327155,12.4558466798613,1.29964840197852e-35,1.55957808237422e-34,"UTP--glucose-1-phosphate uridylyltransferase"
"EC:2.7.8.14",254.325906609148,4.53377984802168,0.421956933283375,10.7446506749942,6.27991941878384e-27,5.99992301157692e-26,"CDP-ribitol ribitolphosphotransferase"
"EC:2.7.8.20",331.707453463447,1.34463263528875,0.246673662921513,5.45105877686092,5.00708167356351e-08,1.79251133898455e-07,"Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase"
"EC:2.7.8.26",96.9672863005259,-3.55949979166167,0.700636743005516,-5.08037842319332,3.76683743927296e-07,1.2500566723251e-06,"Adenosylcobinamide-GDP ribazoletransferase"
"EC:2.7.8.33",255.918585496906,4.44808900370928,0.250058507977808,17.7881930100296,8.7248412778029e-71,3.0435492829545e-69,"N-acetylglucosaminephosphotransferase"
"EC:2.7.8.7",279.91261787918,2.77334001830818,0.235062403419047,11.7983138858839,3.98210466484637e-32,4.52511893732542e-31,"Holo-[acyl-carrier-protein] synthase"
"EC:2.7.8.8",165.286359210461,-2.71359525806649,0.457905535530679,-5.92610276030324,3.10208510182224e-09,1.25760206830631e-08,"CDP-diacylglycerol--serine O-phosphatidyltransferase"
"EC:2.7.9.1",231.018049421819,-3.55683108351136,0.213974417753031,-16.6226931278143,4.77390814371603e-62,1.40409063050471e-60,"Pyruvate, phosphate dikinase"
"EC:2.7.9.3",100.983173315795,-3.97674856826658,0.561765276498986,-7.07902167440882,1.45175680751122e-12,7.3075007089491e-12,"Selenide, water dikinase"
"EC:2.8.1.10",118.346968207703,-2.47358446871451,0.486450097880582,-5.08497064650965,3.67682929168461e-07,1.22289222561572e-06,"Thiazole synthase"
"EC:2.8.1.6",248.083480661269,-3.27305449144095,0.338624395419969,-9.66573742385465,4.21572700755855e-22,3.32820553228307e-21,"Biotin synthase"
"EC:2.8.1.7",1199.71420302318,0.646596679804165,0.0817399504389214,7.91041193849661,2.56538589704291e-15,1.51499167148203e-14,"Cysteine desulfurase"
"EC:2.8.1.8",101.88369859524,-2.26944056021506,0.520846965193386,-4.35721183356119,1.31729761889765e-05,3.67960228742361e-05,"Lipoyl synthase"
"EC:2.8.3.1",4.17034168408486,-4.11871036694146,1.28599692313534,-3.20273734162581,0.00136128076274288,0.00315598322119679,"Propionate CoA-transferase"
"EC:2.8.3.8",7.55358754901773,-3.50716700714374,1.11417207039092,-3.14777860650663,0.00164516244563048,0.00377330836153781,"Acetate CoA-transferase"
"EC:2.8.3.9",7.51306985808959,-3.49853742915304,1.11569653074167,-3.13574285906164,0.00171419432316103,0.00391368566931743,"Butyrate--acetoacetate CoA-transferase"
"EC:2.8.4.3",236.775251956216,-3.2386381489032,0.343503875546249,-9.42824340410436,4.17013925364058e-21,3.14332104545772e-20,"tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase"
"EC:2.8.4.4",228.697864988699,-3.25662067517139,0.345045085021973,-9.43824681625011,3.79068576659988e-21,2.87173164136355e-20,"[Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase"
"EC:2.8.4.5",232.425099408755,-3.45385606540424,0.257934696566949,-13.3904283191609,6.87829359115875e-41,1.02152875116219e-39,"tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase"
"EC:2.9.1.1",76.7076184147583,-4.43036412690985,0.579284186970824,-7.64799769535742,2.041328720016e-14,1.15984586364546e-13,"L-seryl-tRNA(Sec) selenium transferase"
"EC:3.1.1.11",276.483899283631,-2.87171062140141,0.378480156530577,-7.58748000879516,3.26186919517126e-14,1.82567305699884e-13,"Pectinesterase"
"EC:3.1.1.3",12.6581236251524,-3.43469208804075,0.789530819010015,-4.35029514407997,1.35954415813254e-05,3.79055062676357e-05,"Triacylglycerol lipase"
"EC:3.1.1.31",426.677885095654,0.509350749462636,0.177687410478084,2.86655508171446,0.00414965940065529,0.00904722253049845,"6-phosphogluconolactonase"
"EC:3.1.1.41",249.965155534564,5.40947415100379,0.325027598044343,16.6431225642131,3.39446044716285e-62,1.01833813414885e-60,"Cephalosporin-C deacetylase"
"EC:3.1.1.5",285.641365876871,2.78183840993937,0.371297420273765,7.49221044382228,6.77232186972199e-14,3.76240103873444e-13,"Lysophospholipase"
"EC:3.1.1.53",809.170990011609,-0.853402554984213,0.27913272977251,-3.05733604110032,0.00223313772154484,0.00500703525010053,"Sialate O-acetylesterase"
"EC:3.1.1.85",192.627986869667,-2.74035270346761,0.406655532312548,-6.73875672583111,1.59747605176582e-11,7.53526439512178e-11,"Pimeloyl-[acyl-carrier protein] methyl ester esterase"
"EC:3.1.11.5",572.811286568906,-0.315709448669107,0.0998436888976564,-3.16203710174131,0.00156669601711069,0.00361545234717852,"Exodeoxyribonuclease V"
"EC:3.1.12.1",111.747021066891,-4.59816203134293,0.485626553918589,-9.46851442582724,2.83851741186907e-21,2.17233475398143e-20,"5' to 3' exodeoxyribonuclease (nucleoside 3'-phosphate-forming)"
"EC:3.1.2.20",4.44581840578191,-4.21762811766862,1.40104990884338,-3.01033395816029,0.00260960586486895,0.00580772818591013,"Acyl-CoA hydrolase"
"EC:3.1.2.21",249.806885329187,5.4559885114899,0.352440760441594,15.4805831897927,4.69200061017568e-54,9.02307809649168e-53,"Dodecanoyl-[acyl-carrier-protein] hydrolase"
"EC:3.1.21.2",230.717625537063,-3.65474966515465,0.201741240204148,-18.1160265568721,2.38188025116263e-73,9.40215888616827e-72,"Deoxyribonuclease IV"
"EC:3.1.21.3",1666.40176211757,-1.06720581116722,0.0982035055341775,-10.8672883453819,1.65033053869231e-27,1.58685628720414e-26,"Type I site-specific deoxyribonuclease"
"EC:3.1.21.4",90.293333710776,-2.8849575377479,0.446168385866005,-6.46607341340031,1.00582227052827e-10,4.43745119350709e-10,"Type II site-specific deoxyribonuclease"
"EC:3.1.21.5",18.6079779430807,-3.96201052648694,0.965284318389255,-4.10450107912065,4.05188380416833e-05,0.000108339139148886,"Type III site-specific deoxyribonuclease"
"EC:3.1.22.4",121.657978908921,-2.56516448901646,0.484780536841874,-5.29139330907826,1.21387997081931e-07,4.16663605544384e-07,"Crossover junction endodeoxyribonuclease"
"EC:3.1.26.11",744.247906133435,0.890198781012575,0.0766305105574577,11.6167669318228,3.38712809511647e-31,3.76347566124052e-30,"Ribonuclease Z"
"EC:3.1.26.8",266.232419038215,3.32871319035438,0.264702184114905,12.5753144103617,2.88649635000205e-36,3.5201175000025e-35,"Ribonuclease M5"
"EC:3.1.3.15",692.109822160138,-0.691420726140371,0.168373976389999,-4.10645837892939,4.01771815888638e-05,0.000107617450684457,"Histidinol-phosphatase"
"EC:3.1.3.18",618.326678665801,-3.46477470714386,0.333246044246536,-10.3970467675848,2.55736488981671e-25,2.28336150876492e-24,"Phosphoglycolate phosphatase"
"EC:3.1.3.25",450.065647245405,0.350571928776118,0.0816354272360845,4.294360189508,1.75197844137236e-05,4.83971945130486e-05,"Inositol-phosphate phosphatase"
"EC:3.1.3.27",95.3292239616343,-2.71316244479336,0.447987277557778,-6.05633816117344,1.39255104604062e-09,5.72281251797516e-09,"Phosphatidylglycerophosphatase"
"EC:3.1.3.3",380.690689040848,1.06002785456335,0.237230774921696,4.46834039518373,7.8828796132658e-06,2.2352210623627e-05,"Phosphoserine phosphatase"
"EC:3.1.3.41",249.902330473752,5.48405125201453,0.36889727579017,14.8660660078549,5.4736630084763e-50,9.65940530907583e-49,"4-nitrophenylphosphatase"
"EC:3.1.3.45",109.938846371604,-2.55289461453596,0.460658110667045,-5.54184232388594,2.99305761853699e-08,1.08970544364211e-07,"3-deoxy-manno-octulosonate-8-phosphatase"
"EC:3.1.3.48",643.387528463503,-0.612016295071164,0.0939213184955414,-6.51626600727733,7.20791060377184e-11,3.2274226584053e-10,"Protein-tyrosine-phosphatase"
"EC:3.1.3.5",713.288004282371,1.31501681923486,0.247680889503934,5.30931886537,1.10035678373343e-07,3.79433373701181e-07,"5'-nucleotidase"
"EC:3.1.3.6",336.910305863736,1.47028526560296,0.304291603328893,4.83182989447725,1.35283822316011e-06,4.14134149946973e-06,"3'-nucleotidase"
"EC:3.1.3.73",340.197994586464,1.27779199284173,0.216790995555206,5.8941193086423,3.76684941586356e-09,1.52298493902839e-08,"Adenosylcobalamin/alpha-ribazole phosphatase"
"EC:3.1.3.82",270.821317099559,3.47813903623074,0.156662289952223,22.2015076971712,3.32122262912142e-109,2.76768552426785e-107,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase"
"EC:3.1.3.83",270.821317099559,3.47813903623074,0.156662289952223,22.2015076971712,3.32122262912142e-109,2.76768552426785e-107,"D-glycero-alpha-D-manno-heptose-1,7-bisphosphate 7-phosphatase"
"EC:3.1.3.89",8.16636769876591,-4.60683534215826,1.1250793387623,-4.09467597834146,4.22759207209611e-05,0.000112236957666268,"5'-deoxynucleotidase"
"EC:3.1.3.90",5.04794376667923,-3.87172748632879,1.28206207058454,-3.01992202652365,0.00252839768659304,0.00563535888542281,"Maltose 6'-phosphate phosphatase"
"EC:3.1.31.1",6.49867792273762,-4.26142165943214,1.46252891967022,-2.91373497106165,0.00357132959068139,0.00782042976061618,"Micrococcal nuclease"
"EC:3.1.4.16",336.910305863736,1.47028526560296,0.304291603328893,4.83182989447725,1.35283822316011e-06,4.14134149946973e-06,"2',3'-cyclic-nucleotide 2'-phosphodiesterase"
"EC:3.1.4.55",107.281540114076,-2.44364154740614,0.484518893914052,-5.04343912714292,4.57238273224478e-07,1.50078207841732e-06,"Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase"
"EC:3.1.5.1",285.992198875564,-3.41331977235874,0.340983482505938,-10.0102202818557,1.37446157932677e-23,1.17810992513723e-22,"dGTPase"
"EC:3.1.6.1",189.900705423774,-2.93377006614192,0.399635956831987,-7.34110636439884,2.11835371926577e-13,1.15127919525314e-12,"Arylsulfatase"
"EC:3.1.6.6",182.851116085902,-2.73523631836857,0.415212718439664,-6.58755427494458,4.47130558168245e-11,2.02627141163857e-10,"Choline-sulfatase"
"EC:3.2.1.1",380.874874149122,0.915609390899877,0.157319192622472,5.82007430649047,5.8821471217747e-09,2.27990198518399e-08,"Alpha-amylase"
"EC:3.2.1.10",165.252095900579,-4.25250271721533,0.541289442524619,-7.85624544491632,3.95819080510981e-15,2.30127372390105e-14,"Oligo-1,6-glucosidase"
"EC:3.2.1.122",11.8475553439733,-4.65204109024282,1.14909626698501,-4.04843460369846,5.15613364656695e-05,0.000135926194549216,"Maltose-6'-phosphate glucosidase"
"EC:3.2.1.135",245.039504016969,11.8541905923617,0.92530877388035,12.8110647245354,1.42170283124234e-37,1.83840883350303e-36,"Neopullulanase"
"EC:3.2.1.139",335.966341058855,1.46899292266014,0.304674595582,4.82151431055162,1.42472497747044e-06,4.32608798827057e-06,"Alpha-glucuronidase"
"EC:3.2.1.14",248.0418859576,6.75122871681714,0.30350757245873,22.244020675086,1.28874867225092e-109,1.20820188023524e-107,"Chitinase"
"EC:3.2.1.156",246.495225677612,7.24620770016077,0.337802214545814,21.4510366958474,4.46587854826766e-102,3.52569359073762e-100,"Oligosaccharide reducing-end xylanase"
"EC:3.2.1.170",12.5849620629038,-3.19929512870686,0.954021812883757,-3.35348215889974,0.000798015583365023,0.00190003710325006,"Mannosylglycerate hydrolase"
"EC:3.2.1.172",225.561824272912,-2.93390866554807,0.288315322229734,-10.1760414356691,2.53671742329924e-24,2.22519072219232e-23,"Unsaturated rhamnogalacturonyl hydrolase"
"EC:3.2.1.177",173.24977514287,-3.53364078738034,0.282069446123577,-12.5275560183581,5.27636794728398e-36,6.38270316203707e-35,"Alpha-D-xyloside xylohydrolase"
"EC:3.2.1.18",285.226541482183,-2.9237386181739,0.369009891042009,-7.92319850808839,2.31477586888965e-15,1.37239676021126e-14,"Exo-alpha-sialidase"
"EC:3.2.1.180",135.484147855445,-3.09963255517446,0.309507811805697,-10.0147150958514,1.31339779208912e-23,1.13223947593889e-22,"Unsaturated chondroitin disaccharide hydrolase"
"EC:3.2.1.20",1263.80224953955,-0.492706602936684,0.156222200977943,-3.15388337798574,0.0016111345552418,0.00371229160193964,"Alpha-glucosidase"
"EC:3.2.1.21",1522.10569477149,-3.1987279193505,0.237735702913639,-13.4549749160415,2.87836973940711e-41,4.36116627182896e-40,"Beta-glucosidase"
"EC:3.2.1.22",836.513312553269,-3.44047315843762,0.200703887332549,-17.1420354840315,7.20825018305106e-66,2.40275006101702e-64,"Alpha-galactosidase"
"EC:3.2.1.23",1600.95757807337,-3.39407116003791,0.217293084458548,-15.6197845343089,5.33857306455059e-55,1.1439799424037e-53,"Beta-galactosidase"
"EC:3.2.1.24",401.106646290729,0.6458370436244,0.120218056151029,5.37221332886168,7.77760168450928e-08,2.72579498288876e-07,"Alpha-mannosidase"
"EC:3.2.1.25",408.929625168656,-2.93830176075848,0.32217172811118,-9.12029673734898,7.49189142736545e-20,5.37695556987951e-19,"Beta-mannosidase"
"EC:3.2.1.26",227.283526890304,-4.33909639071643,0.387013679997007,-11.2117390546763,3.57107171666145e-29,3.69421212068426e-28,"Beta-fructofuranosidase"
"EC:3.2.1.31",97.2135111622754,-2.91392865307014,0.417744422170739,-6.97538614143163,3.05031833866666e-12,1.50015656e-11,"Beta-glucuronidase"
"EC:3.2.1.35",23.3826295206303,-3.83987692315845,0.680814988587643,-5.64011807543238,1.69933593951807e-08,6.32507173517892e-08,"Hyaluronoglucosaminidase"
"EC:3.2.1.37",534.68023669391,3.28004577812001,0.696801447818128,4.70728898223548,2.51032920829539e-06,7.44168737636974e-06,"Xylan 1,4-beta-xylosidase"
"EC:3.2.1.4",152.366819159477,-2.7914399523405,0.412314457187293,-6.77017238586057,1.28629039815856e-11,6.10580885201849e-11,"Cellulase"
"EC:3.2.1.40",545.724711094151,-3.0743316720226,0.290440696805984,-10.5850581748062,3.49563542053278e-26,3.25680318683178e-25,"Alpha-L-rhamnosidase"
"EC:3.2.1.41",108.865171561048,-2.95138370386301,0.418699764896146,-7.04892610721926,1.80303861304189e-12,9.01519306520944e-12,"Pullulanase"
"EC:3.2.1.45",106.648986378079,-2.95789434425995,0.388157067900064,-7.62035420419422,2.52980558904179e-14,1.42658209908372e-13,"Glucosylceramidase"
"EC:3.2.1.50",194.221747081518,-2.97104874987784,0.390229461267045,-7.61359416644524,2.66576944954198e-14,1.49762328625954e-13,"Alpha-N-acetylglucosaminidase"
"EC:3.2.1.51",913.321456354306,-3.12214648922705,0.278446975036336,-11.2127146966478,3.53191758533147e-29,3.67908081805362e-28,"Alpha-L-fucosidase"
"EC:3.2.1.52",1570.34267867268,-0.855866867085928,0.184506296796465,-4.63868649442389,3.50630455123604e-06,1.02723766149493e-05,"Beta-N-acetylhexosaminidase"
"EC:3.2.1.70",497.108757233476,6.17878310969016,0.217159201002766,28.4527806381617,4.50196891974556e-178,6.75295337961833e-175,"Glucan 1,6-alpha-glucosidase"
"EC:3.2.1.78",100.784842414454,-2.9517460374831,0.416068057398173,-7.09438272176302,1.29930103577876e-12,6.60661543616317e-12,"Mannan endo-1,4-beta-mannosidase"
"EC:3.2.1.8",335.508701453559,1.46560452767254,0.305114503968201,4.80345741880984,1.55949065704536e-06,4.7067122446037e-06,"Endo-1,4-beta-xylanase"
"EC:3.2.1.80",182.20979946368,-2.88824661189064,0.405814933811166,-7.11715210863727,1.10179872220028e-12,5.67937485670248e-12,"Fructan beta-fructosidase"
"EC:3.2.1.86",1890.95658243515,3.20618604148188,0.283062947267439,11.3267599042296,9.67166287708318e-30,1.02890030607268e-28,"6-phospho-beta-glucosidase"
"EC:3.2.1.89",25.6756378200897,-4.09195711281517,0.880465482141059,-4.64749294073926,3.35993588319491e-06,9.86282548883045e-06,"Arabinogalactan endo-beta-1,4-galactanase"
"EC:3.2.1.96",981.39808858467,10.5178997002988,0.403174520239618,26.0877093474254,5.02665523943743e-150,2.51332761971872e-147,"Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase"
"EC:3.2.1.99",182.494596152593,-2.89102733824039,0.408707341871355,-7.07358797373984,1.50978132154854e-12,7.57415378703282e-12,"Arabinan endo-1,5-alpha-L-arabinosidase"
"EC:3.2.2.1",116.868234519158,-3.54702870557708,0.605144185749943,-5.8614604405086,4.58813790494912e-09,1.83037416420842e-08,"Purine nucleosidase"
"EC:3.2.2.20",307.033806177365,2.1489287919724,0.219274584261317,9.80017268855678,1.12393330340902e-22,9.26318656655785e-22,"DNA-3-methyladenine glycosylase I"
"EC:3.2.2.23",268.563459568205,3.62231773405561,0.340026312239482,10.6530512600578,1.68741665995634e-26,1.59190250939277e-25,"DNA-formamidopyrimidine glycosylase"
"EC:3.2.2.4",102.933780290108,-2.57953204421306,0.446546420859934,-5.77662684933303,7.62130497052766e-09,2.93880654390527e-08,"AMP nucleosidase"
"EC:3.3.1.1",135.569057570929,-2.70177026204105,0.452176450037084,-5.97503532485929,2.30040331211815e-09,9.35123297609005e-09,"Adenosylhomocysteinase"
"EC:3.4.11.18",669.950859828092,-0.629291887706377,0.0743421227996536,-8.46480923610792,2.56572291997508e-17,1.63769548083516e-16,"Methionyl aminopeptidase"
"EC:3.4.11.2",256.904941813537,4.98581132713323,0.304128551075774,16.3937628002937,2.1191118106821e-60,5.88642169633916e-59,"Membrane alanyl aminopeptidase"
"EC:3.4.11.21",117.576710012235,-3.86589139141027,0.580831689415229,-6.65578593912873,2.81790132610463e-11,1.31677632060964e-10,"Aspartyl aminopeptidase"
"EC:3.4.11.7",245.439612531869,9.72994928332539,0.607940951829894,16.0047604196401,1.18367991722616e-57,2.81828551720515e-56,"Glutamyl aminopeptidase"
"EC:3.4.11.9",627.214144086776,-0.49681206985962,0.0812170425212844,-6.11709136945513,9.52987314101219e-10,3.95978108352307e-09,"Xaa-Pro aminopeptidase"
"EC:3.4.13.19",124.494201274651,-3.85644897782363,0.519466376128424,-7.42386640414667,1.13749898047942e-13,6.29611981815178e-13,"Membrane dipeptidase"
"EC:3.4.13.22",136.81489978355,-2.49029774482209,0.516912334619788,-4.81764039671024,1.45265872356458e-06,4.40199613201388e-06,"D-Ala-D-Ala dipeptidase"
"EC:3.4.13.9",311.242204370512,1.73042804367562,0.190819453399793,9.06840478182345,1.20772147334346e-19,8.62658195245332e-19,"Xaa-Pro dipeptidase"
"EC:3.4.14.11",249.816055500789,5.51158081238095,0.381501059476858,14.4470917589032,2.61496228210665e-47,4.40723980130334e-46,"Xaa-Pro dipeptidyl-peptidase"
"EC:3.4.14.4",101.052009934131,-2.97844514715202,0.41068613826218,-7.25236347093508,4.09561013014289e-13,2.19407685543369e-12,"Dipeptidyl-peptidase III"
"EC:3.4.14.5",196.753693140948,-2.85263136742897,0.394189035457961,-7.23670906806134,4.59702799440117e-13,2.43658727618437e-12,"Dipeptidyl-peptidase IV"
"EC:3.4.15.5",211.01756577998,-2.69147133379921,0.410550071975898,-6.55576875396873,5.53559560344762e-11,2.49351153308451e-10,"Peptidyl-dipeptidase Dcp"
"EC:3.4.16.4",1287.01565205117,-0.660934143466218,0.169070063291828,-3.90923224725712,9.25899163024545e-05,0.00024153891209336,"Serine-type D-Ala-D-Ala carboxypeptidase"
"EC:3.4.17.13",105.947367279243,-2.53529856368047,0.457394938635268,-5.5429090913097,2.97487330125546e-08,1.08572018293995e-07,"Muramoyltetrapeptide carboxypeptidase"
"EC:3.4.17.19",34.9324974714765,-3.77223036770743,0.653793015006181,-5.76976241887774,7.93833702552309e-09,3.05320654827811e-08,"Carboxypeptidase Taq"
"EC:3.4.19.11",25.4051206387004,-4.75257244990176,0.808849763121355,-5.87571718085391,4.21016589058959e-09,1.69764753652806e-08,"Gamma-D-glutamyl-meso-diaminopimelate peptidase"
"EC:3.4.21.102",448.393394772246,-2.98173500165126,0.331349232433698,-8.99876839837829,2.28263883218944e-19,1.61507464541706e-18,"C-terminal processing peptidase"
"EC:3.4.21.105",207.617228380749,-3.55021176741239,0.225247330359559,-15.7613933170495,5.7354432165041e-56,1.28405445145614e-54,"Rhomboid protease"
"EC:3.4.21.116",123.716591657598,-4.52007028403347,0.430460945176902,-10.5005351465181,8.58918003623707e-26,7.85595735021684e-25,"SpoIVB peptidase"
"EC:3.4.21.26",96.8209619480395,-2.45542762217265,0.498657686210084,-4.92407455068924,8.47605207005892e-07,2.68796577274596e-06,"Prolyl oligopeptidase"
"EC:3.4.21.53",305.262687715053,-3.36321719527058,0.362031578705988,-9.2898448452805,1.54513398132931e-20,1.13058583999705e-19,"Endopeptidase La"
"EC:3.4.21.72",245.039504016969,11.8541905923617,0.92530877388035,12.8110647245354,1.42170283124234e-37,1.83840883350303e-36,"IgA-specific serine endopeptidase"
"EC:3.4.21.88",186.599748834622,-3.63221082332161,0.58487391540727,-6.21024587973352,5.29017607375639e-10,2.23528566496749e-09,"Repressor LexA"
"EC:3.4.21.89",921.458073073906,-1.21335424729872,0.0655212404582911,-18.5184871167253,1.46496094047926e-76,7.08852067973837e-75,"Signal peptidase I"
"EC:3.4.21.92",611.975806463467,-0.508469551170627,0.123927724674606,-4.1029523660319,4.0791125571355e-05,0.000108873110955574,"Endopeptidase Clp"
"EC:3.4.23.36",587.704660753175,-0.424545173779076,0.117713118086663,-3.60660885277475,0.000310224753698824,0.000762847754997107,"Signal peptidase II"
"EC:3.4.24.78",123.716591657598,-4.52007028403347,0.430460945176902,-10.5005351465181,8.58918003623707e-26,7.85595735021684e-25,"GPR endopeptidase"
"EC:3.5.1.1",651.121528292363,-0.534000798596572,0.162903360288998,-3.27802199812963,0.00104537248559287,0.00244213294777415,"Asparaginase"
"EC:3.5.1.10",104.892993458176,-2.27752969298248,0.506712787211754,-4.49471525183891,6.96631037415684e-06,1.99798576696659e-05,"Formyltetrahydrofolate deformylase"
"EC:3.5.1.108",110.57224771786,-2.45255392173112,0.487034973806394,-5.03568337723946,4.76147047004321e-07,1.53266216846884e-06,"UDP-3-O-acyl-N-acetylglucosamine deacetylase"
"EC:3.5.1.16",360.660632819864,1.35743431457982,0.265547223119943,5.11183773127497,3.19039823830367e-07,1.07060343567237e-06,"Acetylornithine deacetylase"
"EC:3.5.1.2",110.485971138979,-2.4242870400616,0.495564864724939,-4.89196715228629,9.98331089705395e-07,3.14507806906551e-06,"Glutaminase"
"EC:3.5.1.24",392.921443264986,0.755817359246927,0.220582255152397,3.42646491996712,0.000611492742630975,0.0014699344774783,"Choloylglycine hydrolase"
"EC:3.5.1.25",683.30303807699,-0.639965427157006,0.155179729267584,-4.12402721784289,3.72304871014563e-05,0.000100081954573807,"N-acetylglucosamine-6-phosphate deacetylase"
"EC:3.5.1.28",1285.01524170825,-1.58780202712854,0.123664271749165,-12.8396181424912,9.83584181043878e-38,1.37885632856618e-36,"N-acetylmuramoyl-L-alanine amidase"
"EC:3.5.1.4",271.48460257576,6.40579010618022,0.270194885869809,23.7080360923885,2.97929633457424e-124,4.96549389095707e-122,"Amidase"
"EC:3.5.1.42",238.418111907712,-3.20594637115498,0.338362048916711,-9.47489939081239,2.67017898214144e-21,2.05398383241649e-20,"Nicotinamide-nucleotide amidase"
"EC:3.5.1.44",58.8988145336811,-4.31762794850952,0.799533112609101,-5.40018653438867,6.65716394869097e-08,2.34958727600858e-07,"Protein-glutamine glutaminase"
"EC:3.5.1.47",249.856573191718,5.49798684490507,0.367264882108019,14.9700859318426,1.15172342035417e-50,2.08142786810995e-49,"N-acetyldiaminopimelate deacetylase"
"EC:3.5.1.53",102.175619779379,-2.63291231041666,0.438659770022898,-6.00217410016702,1.94692772170427e-09,7.95747025219728e-09,"N-carbamoylputrescine amidase"
"EC:3.5.2.10",116.382964492381,-3.0223705609132,0.367004828844931,-8.23523377178841,1.79207348608868e-16,1.10168452013649e-15,"Creatininase"
"EC:3.5.2.2",41.0392822077449,-3.17581628569993,0.759533086046214,-4.18127444879564,2.89879714958504e-05,7.84872874436383e-05,"Dihydropyrimidinase"
"EC:3.5.2.5",48.472177526479,-4.49917331309537,0.860391323170867,-5.22921744086657,1.70229057203509e-07,5.81648259237502e-07,"Allantoinase"
"EC:3.5.2.6",364.485436764781,1.1948370144461,0.260115547710414,4.59348556809955,4.35903178899763e-06,1.26470941653703e-05,"Beta-lactamase"
"EC:3.5.2.7",102.465229589322,-2.43879630532093,0.498806219660252,-4.88926602996661,1.01212639326368e-06,3.17612884915379e-06,"Imidazolonepropionase"
"EC:3.5.3.1",96.500956468585,-2.71589384479029,0.450397066728098,-6.02999896184906,1.63960732382275e-09,6.71970214681456e-09,"Arginase"
"EC:3.5.3.11",48.6693546154647,-3.74128986821888,0.497171596002451,-7.52514805411457,5.2660617888382e-14,2.93646568150829e-13,"Agmatinase"
"EC:3.5.3.12",249.605033946738,7.87364703638204,0.339195742942409,23.2126941455126,3.38957089495493e-119,5.08435634243239e-117,"Agmatine deiminase"
"EC:3.5.3.6",251.772497483469,5.80362316553436,0.252337176661607,22.9994772958772,4.71775713602515e-117,5.44356592618286e-115,"Arginine deiminase"
"EC:3.5.3.9",48.2835615869731,-4.4935151071417,0.868772498781422,-5.17225753974084,2.31282506678813e-07,7.83123611779275e-07,"Allantoate deiminase"
